,time,F: theta1,F: theta1dot,F: theta2,F: theta2dot
1584,1.584,0.08834953336060063,-1.362154070019047,0.09302226808905018,-1.44963020842627
1585,1.585,0.0869881697228901,-1.3592521607004195,0.09156933762903478,-1.4572962057132433
1586,1.586,0.08562963574891086,-1.3563420396808863,0.09010882752461248,-1.4648844420813376
1587,1.587,0.0842739417112269,-1.353423895328175,0.08864081372972853,-1.4723942725346442
1588,1.588,0.08292109799135035,-1.3504979178755343,0.08716537267306647,-1.4798250553022743
1589,1.589,0.08157111507974378,-1.3475642994217387,0.08568258125805074,-1.4871761518383448
1590,1.59,0.08022400357581784,-1.3446232339310835,0.08419251686284417,-1.4944469268219926
1591,1.591,0.07887977418793361,-1.34167491723339,0.08269525734035038,-1.501636748157361
1592,1.592,0.07753843773340036,-1.3387195470239999,0.08119088101821145,-1.5087449869736118
1593,1.593,0.07620000513847774,-1.335757322863781,0.07967946669881032,-1.5157710176249144
1594,1.594,0.07486448743837351,-1.332788446179122,0.0781610936592682,-1.522714217690457
1595,1.595,0.0735318957772459,-1.329813120261937,0.07663584165144731,-1.529573967974434
1596,1.596,0.07220224140820124,-1.3268315502696617,0.07510379090194809,-1.5363496525060591
1597,1.597,0.07087553569329633,-1.323843943225257,0.07356502211211204,-1.5430406585395535
1598,1.598,0.06955179010353599,-1.3208505080172046,0.07201961645801884,-1.5496463765541568
1599,1.599,0.06823101621887562,-1.3178514553995124,0.07046765559048913,-1.5561662002541148
1600,1.6,0.06691322572821859,-1.314846997991709,0.0689092216350819,-1.5625995265686936
1601,1.601,0.06559843042941882,-1.3118373502788485,0.06734439719209706,-1.5689457556521649
1602,1.602,0.06428664222927831,-1.3088227286115064,0.0657732653365728,-1.5752042908838202
1603,1.603,0.06297787314354951,-1.3058033512057836,0.06419590961828826,-1.5813745388679574
1604,1.604,0.06167213529693294,-1.3027794381433018,0.06261241406176085,-1.5874559094338934
1605,1.605,0.06036944092307957,-1.2997512113712089,0.06102286316624901,-1.5934478156359524
1606,1.606,0.05906980236458853,-1.2967188947021733,0.05942734190574937,-1.5993496737534765
1607,1.607,0.05777323207300937,-1.2936827138143892,0.05782593572899959,-1.605160903290816
1608,1.608,0.05647974260883974,-1.290642896251572,0.05621873055947553,-1.6108809269773388
1609,1.609,0.055189346641527734,-1.2875996714229623,0.0546058127953941,-1.6165091707674208
1610,1.61,0.05390205694946956,-1.2845532706033223,0.0529872693097104,-1.6220450638404558
1611,1.611,0.052617886420011875,-1.2815039269329394,0.051363187450120584,-1.6274880386008457
1612,1.612,0.05133684804944948,-1.278451875417622,0.04973365503905901,-1.6328375306780099
1613,1.613,0.05005895494302752,-1.2753973529287044,0.04809876037370102,-1.6380929789263763
1614,1.614,0.04878422031493938,-1.2723405982030418,0.046458592225960216,-1.6432538254253894
1615,1.615,0.04751265748832875,-1.2692818518430151,0.04481323984249125,-1.6483195154795036
1616,1.616,0.04624427989528758,-1.2662213563165259,0.04316279294468689,-1.6532894976181893
1617,1.617,0.04497910107685811,-1.2631593559570018,0.04150734172868102,-1.6581632235959258
1618,1.618,0.043717134683030845,-1.2600960969633914,0.03984697686534569,-1.66294014839221
1619,1.619,0.042458394472746575,-1.2570318274001686,0.03818178950029402,-1.6676197302115474
1620,1.62,0.041202880182814414,-1.2539665479505495,0.03651186892267457,-1.6722017158929081
1621,1.621,0.03995051281264093,-1.2508988716974005,0.03483729817704915,-1.676687397546128
1622,1.622,0.03870127692750871,-1.2478285347541107,0.033158180898382295,-1.681076710700696
1623,1.623,0.03745517150020922,-1.2447555273310396,0.031474623765901454,-1.6853693021804004
1624,1.624,0.03621219556557994,-1.2416798405614733,0.029786733398511206,-1.6895648257306273
1625,1.625,0.03497234822050663,-1.238601466501629,0.028094616354796216,-1.6936629420183524
1626,1.6260000000000001,0.033735628623921064,-1.235520398130649,0.02639837913301829,-1.697663318632149
1627,1.627,0.0325020359968033,-1.2324366293506077,0.024698128171119327,-1.70156563008218
1628,1.6280000000000001,0.0312715696221794,-1.2293501549865047,0.02299396984671835,-1.7053695578002057
1629,1.629,0.0300442288451237,-1.226260970786271,0.021286010477114505,-1.7090747901395766
1630,1.6300000000000001,0.028820013072756577,-1.2231690734207632,0.019574356319284017,-1.71268102237524
1631,1.631,0.027598921774246638,-1.2200744604837694,0.017859113569883265,-1.7161879567037337
1632,1.6320000000000001,0.02638095448080855,-1.216977130492003,0.016140388365245707,-1.719595302243192
1633,1.633,0.025166110785705225,-1.2138770828851089,0.014418286781384949,-1.7229027750333403
1634,1.6340000000000001,0.023954390344245624,-1.2107743180256578,0.012692914833991667,-1.7261100980355002
1635,1.635,0.02274579287378694,-1.2076688371991515,0.010964378478436714,-1.7292170011325838
1636,1.6360000000000001,0.021540318153732425,-1.2045606426140174,0.009232783609767977,-1.7322232211291004
1637,1.637,0.020337966025533557,-1.2014497374016146,0.007498236062713527,-1.735128501751149
1638,1.6380000000000001,0.019138736392687896,-1.1983361256162273,0.005760841611678488,-1.7379325936464263
1639,1.639,0.0179426292207412,-1.1952198122350712,0.004020705970748155,-1.740635254384219
1640,1.6400000000000001,0.01674964453728533,-1.192100803158288,0.002277934793684891,-1.7432362484554098
1641,1.641,0.015559782431960312,-1.1889791052089502,0.000532633673931214,-1.7457353472724737
1642,1.6420000000000001,0.014373043056452324,-1.1858547261330563,-0.0012150918553932993,-1.7481323291694804
1643,1.643,0.013189426624495688,-1.1827276745995359,-0.002965136321488898,-1.750426979402092
1644,1.6440000000000001,0.012008933411870842,-1.1795979602002444,-0.0047173943118787864,-1.7526190901475653
1645,1.645,0.010831563756406423,-1.1764655934499681,-0.006471760474405959,-1.7547084605047498
1646,1.6460000000000001,0.009657318057977149,-1.1733305857864198,-0.008228129517236407,-1.7566948964940898
1647,1.647,0.008486196778505956,-1.170192949570243,-0.00998639620885592,-1.7585782110576216
1648,1.6480000000000001,0.00731820044196186,-1.1670526980850064,-0.011746455378073235,-1.7603582240589766
1649,1.649,0.006153329634362069,-1.1639098455372112,-0.013508201914016936,-1.762034762283379
1650,1.6500000000000001,0.004991585003769894,-1.160764407056283,-0.01527153076613854,-1.7636076594376469
1651,1.651,0.0038329672602968393,-1.1576163986945798,-0.017036336944209342,-1.7650767561501917
1652,1.6520000000000001,0.0026774771761005067,-1.1544658374273846,-0.018802515518323702,-1.7664418999710192
1653,1.653,0.0015251155853867118,-1.1513127411529116,-0.020569961618895675,-1.7677029453717277
1654,1.6540000000000001,0.00037588338440731894,-1.1481571286923011,-0.022338570436662347,-1.76885975374551
1655,1.655,-0.0007702184685375729,-1.1449990197896245,-0.024108237222680608,-1.769912193407152
1656,1.6560000000000001,-0.0019131889531017604,-1.1418384351118787,-0.02587885728833028,-1.7708601395930335
1657,1.657,-0.0030530269868909027,-1.1386753962489924,-0.027650326005311046,-1.7717034744611277
1658,1.6580000000000001,-0.004189731425464478,-1.1355099257138193,-0.029422538805645507,-1.772442087091002
1659,1.659,-0.005323301062333863,-1.1323420469421446,-0.03119539118167608,-1.7730758734838166
1660,1.6600000000000001,-0.006453734628964258,-1.1291717842926796,-0.032968778686068165,-1.7736047365623255
1661,1.661,-0.007581030794772729,-1.1259991630470663,-0.034742596931806966,-1.7740285861708769
1662,1.6620000000000001,-0.008705188167130173,-1.1228242094098728,-0.03651674159220061,-1.774347339075412
1663,1.663,-0.009826205291359393,-1.1196469505085984,-0.03829110840087713,-1.7745609189634657
1664,1.6640000000000001,-0.010944080650736973,-1.1164674143936677,-0.040065593151787426,-1.7746692564441668
1665,1.665,-0.01205881266649144,-1.1132856300384368,-0.04184009169920222,-1.7746722890482374
1666,1.666,-0.013170399697804862,-1.1101016273391886,-0.043614499957714895,-1.7745699612279937
1667,1.667,-0.014278840041812173,-1.106915437115134,-0.0453887139022401,-1.7743622243573447
1668,1.668,-0.015384131933600415,-1.1037270911084143,-0.04716262956801276,-1.7740490367317938
1669,1.669,-0.01648627354621051,-1.100536621984097,-0.0489361430505907,-1.7736303635684374
1670,1.67,-0.017585262990635155,-1.0973440633301808,-0.050709150505851674,-1.7731061770059662
1671,1.671,-0.018681098315821022,-1.0941494496575894,-0.052481548149996296,-1.772476456104664
1672,1.672,-0.019773777508666525,-1.090952816400179,-0.05425323225954498,-1.7717411868464081
1673,1.673,-0.02086329849402399,-1.0877541999147302,-0.05602409917134117,-1.77090036213467
1674,1.674,-0.02194965913469761,-1.084553637480956,-0.05779404528254814,-1.7699539817945145
1675,1.675,-0.023032857231445367,-1.0813511673014937,-0.05956296705065199,-1.7689020525725996
1676,1.676,-0.024112890522977187,-1.0781468285019136,-0.06133076099345876,-1.7677445881371776
1677,1.677,-0.02518975668595677,-1.0749406611307102,-0.06309732368909744,-1.766481609078094
1678,1.678,-0.026263453334999742,-1.07173270615931,-0.06486255177601676,-1.7651131429067881
1679,1.679,-0.027333978022675468,-1.0685230054820654,-0.06662634195298846,-1.7636392240562926
1680,1.68,-0.028401328239505336,-1.0653116019162592,-0.0683885909791041,-1.7620598938812344
1681,1.681,-0.029465501413964423,-1.0620985392021005,-0.07014919567377821,-1.760375200657833
1682,1.682,-0.030526494912479787,-1.0588838620027299,-0.07190805291674507,-1.7585851995839026
1683,1.683,-0.031584306039432256,-1.055667615904213,-0.07366505964806197,-1.75668995277885
1684,1.684,-0.03263893203715455,-1.052449847415547,-0.07542011286810599,-1.7546895292836766
1685,1.685,-0.03369037008593326,-1.0492306039686552,-0.07717310963757723,-1.7525840050609764
1686,1.686,-0.03473861730400678,-1.0460099339183915,-0.0789239470774955,-1.7503734629949383
1687,1.687,-0.03578367074756736,-1.0427878865425355,-0.08067252236920364,-1.7480579928913433
1688,1.688,-0.0368255274107592,-1.039564512041799,-0.08241873275436433,-1.7456376914775675
1689,1.689,-0.037864184225680234,-1.036339861539818,-0.08416247553496316,-1.743112662402579
1690,1.69,-0.03889963806238034,-1.0331139870831614,-0.0859036480733055,-1.7404830162369413
1691,1.691,-0.039931885728863165,-1.0298869416413223,-0.08764214779201976,-1.73774887047281
1692,1.692,-0.04096092397108429,-1.026658779106726,-0.0893778721740541,-1.7349103495239355
1693,1.693,-0.041986749472953125,-1.0234295542947236,-0.09111071876267973,-1.7319675847256604
1694,1.694,-0.04300935885633092,-1.0201993229435964,-0.0928405851614875,-1.728920714334923
1695,1.695,-0.04402874868103275,-1.0169681417145524,-0.09456736903439142,-1.7257698835302524
1696,1.696,-0.04504491544482565,-1.0137360681917307,-0.09629096810562521,-1.7225152444117746
1697,1.697,-0.04605785558343037,-1.0105031608821957,-0.0980112801597455,-1.719156956001206
1698,1.698,-0.04706756547051964,-1.0072694792159433,-0.09972820304162885,-1.7156951842418595
1699,1.699,-0.04807404141771994,-1.0040350835458953,-0.10144163465647477,-1.7121301019986388
1700,1.7,-0.04907727967460969,-1.0008000351479045,-0.10315147296980243,-1.708461889058044
1701,1.701,-0.05007727642872113,-0.9975643962207492,-0.10485761600745416,-1.7046907321281664
1702,1.702,-0.051074027805538366,-0.9943282298861394,-0.10655996185559197,-1.700816824838693
1703,1.703,-0.05206752986849926,-0.9910916001887107,-0.10825840866070086,-1.696840367740902
1704,1.704,-0.0530577786189937,-0.9878545720960294,-0.1099528546295857,-1.6927615683076684
1705,1.705,-0.0540447699963653,-0.9846172114985886,-0.11164319802937422,-1.6885806409334572
1706,1.706,-0.0550284998779096,-0.9813795852098116,-0.11332933718751412,-1.6842978069343306
1707,1.707,-0.05600896407887593,-0.9781417609660479,-0.11501117049177587,-1.679913294547941
1708,1.708,-0.05698615835246558,-0.9749038074265781,-0.11668859639024984,-1.6754273389335375
1709,1.709,-0.057960078389833525,-0.9716657941736087,-0.1183615133913494,-1.6708401821719598
1710,1.71,-0.05893071982008673,-0.9684277917122772,-0.12002982006380769,-1.666152073265645
1711,1.711,-0.05989807821028596,-0.965189871470647,-0.12169341503668077,-1.661363268138619
1712,1.712,-0.060862149065443974,-0.9619521057997127,-0.1233521969993446,-1.6564740296365066
1713,1.713,-0.06182292782852708,-0.9587145679733944,-0.12500606470149808,-1.651484627526521
1714,1.714,-0.06278040988045373,-0.9554773321885438,-0.1266549169531599,-1.6463953384974739
1715,1.715,-0.06373459054009609,-0.9522404735649381,-0.12829865262467163,-1.641206446159766
1716,1.716,-0.06468546506427825,-0.9490040681452857,-0.12993717064669483,-1.635918241045396
1717,1.717,-0.06563302864777806,-0.9457681928952208,-0.13157037001021385,-1.6305310206079522
1718,1.718,-0.06657727642332528,-0.942532925703309,-0.13319814976653296,-1.6250450892226205
1719,1.719,-0.0675182081012549,-0.9392982648879786,-0.13482042045958004,-1.6194607950261
1720,1.72,-0.06845587048031794,-0.9360633916500357,-0.13643720170079965,-1.6137788623924996
1721,1.721,-0.06939027732402063,-0.9328280601443628,-0.1380484179048426,-1.6079997495831666
1722,1.722,-0.07032142911989296,-0.9295922547726766,-0.1396539600193019,-1.6021238134501108
1723,1.723,-0.07124932633310507,-0.9263559602564095,-0.1412537197286801,-1.5961514156721406
1724,1.724,-0.07217396940646563,-0.9231191616367156,-0.1428475894543866,-1.5900829227548756
1725,1.725,-0.07309535876042342,-0.9198818442744646,-0.14443546235474045,-1.5839187060307343
1726,1.726,-0.07401349479306578,-0.916643993850248,-0.1460172323249674,-1.5776591416589456
1727,1.727,-0.07492837788012016,-0.9134055963643732,-0.1475927939972029,-1.5713046106255377
1728,1.728,-0.07584000837495257,-0.9101666381368689,-0.1491620427404891,-1.5648554987433492
1729,1.729,-0.07674838660856911,-0.9069271058074801,-0.15072487466077786,-1.5583121966520181
1730,1.73,-0.07765351288961445,-0.9036869863356729,-0.15228118660092776,-1.551675099817993
1731,1.731,-0.07855538750437338,-0.9004462670006294,-0.153830876140707,-1.5449446085345209
1732,1.732,-0.07945401071676922,-0.8972049354012535,-0.15537384159679066,-1.5381211279216602
1733,1.733,-0.08034938276836542,-0.8939629794561647,-0.15690998202276327,-1.5312050679262683
1734,1.734,-0.08124150387836399,-0.8907203874037041,-0.15843919720911634,-1.524196843322013
1735,1.735,-0.08213037424360702,-0.8874771478019288,-0.15996138768325083,-1.5170968737093609
1736,1.736,-0.08301599403857518,-0.8842332495286174,-0.16147645470947458,-1.5099055835155897
1737,1.737,-0.08389836341538925,-0.8809886817812643,-0.16298430028900504,-1.502623401994776
1738,1.738,-0.08477748250380857,-0.8777434340770855,-0.16448482715996646,-1.4952507632278071
1739,1.739,-0.08565335141123255,-0.874497496253013,-0.16597793879739262,-1.4877881061223692
1740,1.74,-0.0865259702226992,-0.8712508584657,-0.1674635394132242,-1.4802358744129593
1741,1.741,-0.08739533900088664,-0.8680035111915161,-0.1689415339563114,-1.4725945166608732
1742,1.742,-0.08826145778611151,-0.8647554452265519,-0.17041182811241135,-1.4648644862542177
1743,1.743,-0.08912432659633057,-0.8615066516866143,-0.17187432830419058,-1.4570462414078982
1744,1.744,-0.08998394542713917,-0.8582571220072316,-0.17332894169122265,-1.4491402451636315
1745,1.745,-0.09084031425177272,-0.8550068479436478,-0.1747755761699905,-1.4411469653899325
1746,1.746,-0.09169343302110523,-0.8517558215708289,-0.17621414037388408,-1.4330668747821276
1747,1.747,-0.0925433016636508,-0.8485040352834562,-0.17764454367320281,-1.4249004508623413
1748,1.748,-0.09338992008556206,-0.845251481795933,-0.17906669617515295,-1.4166481759795102
1749,1.749,-0.09423328817063178,-0.8419981541423783,-0.18048050872385032,-1.408310537309368
1750,1.75,-0.09507340578029133,-0.8387440456766327,-0.1818858929003177,-1.3998880268544611
1751,1.7510000000000001,-0.09591027275361205,-0.8354891500722528,-0.18328276102248722,-1.3913811414441328
1752,1.752,-0.09674388890730402,-0.8322334613225163,-0.18467102614519806,-1.3827903827345396
1753,1.7530000000000001,-0.09757425403571726,-0.8289769737404172,-0.18605060206019883,-1.3741162572086343
1754,1.754,-0.09840136791084048,-0.8257196819586712,-0.18742140329614504,-1.3653592761761826
1755,1.7550000000000001,-0.09922523028230237,-0.8224615809297092,-0.18878334511860173,-1.3565199557737477
1756,1.756,-0.10004584087737031,-0.8192026659256842,-0.19013634353004083,-1.3475988169647048
1757,1.7570000000000001,-0.1008631994009517,-0.8159429325384652,-0.19148031526984374,-1.3385963855392267
1758,1.758,-0.10167730553559254,-0.8126823766796422,-0.19281517781429888,-1.3295131921142982
1759,1.7590000000000001,-0.10248815894147886,-0.8094209945805214,-0.19414084937660403,-1.320349772133702
1760,1.76,-0.10329575925643539,-0.8061587827921306,-0.19545724890686395,-1.3111066658680326
1761,1.7610000000000001,-0.10410010609592679,-0.8028957381852134,-0.1967642960920928,-1.3017844184146818
1762,1.762,-0.10490119905305645,-0.7996318579502351,-0.1980619113562119,-1.2923835796978547
1763,1.7630000000000001,-0.10569903769856775,-0.7963671395973764,-0.19935001586005174,-1.2829047044685524
1764,1.764,-0.10649362158084272,-0.79310158095654,-0.20062853150135002,-1.2733483523045896
1765,1.7650000000000001,-0.10728495022590334,-0.7898351801773444,-0.2018973809147536,-1.2637150876105772
1766,1.766,-0.10807302313741037,-0.7865679357291298,-0.2031564874718166,-1.2540054796179394
1767,1.7670000000000001,-0.10885783979666447,-0.7832998464009517,-0.20440577528100246,-1.2442201023848969
1768,1.768,-0.109639399662605,-0.7800309113015879,-0.2056451691876815,-1.234359534796484
1769,1.7690000000000001,-0.11041770217181134,-0.7767611298595314,-0.20687459477413356,-1.2244243605645306
1770,1.77,-0.11119274673850149,-0.7734905018229974,-0.20809397835954552,-1.2144151682276807
1771,1.7710000000000001,-0.1119645327545335,-0.7702190272599162,-0.20930324700001351,-1.204332551151374
1772,1.772,-0.11273305958940405,-0.7669467065579405,-0.21050232848854084,-1.1941771075278647
1773,1.7730000000000001,-0.11349832659024983,-0.7636735404244384,-0.21169115135504007,-1.1839494403762014
1774,1.774,-0.11426033308184619,-0.7603995298864995,-0.21286964486633086,-1.173650157542248
1775,1.7750000000000001,-0.11501907836660852,-0.7571246762909294,-0.21403773902614226,-1.1632798716986636
1776,1.776,-0.1157745617245908,-0.7538489813042555,-0.2151953645751103,-1.1528392003449213
1777,1.7770000000000001,-0.11652678241348707,-0.7505724469127204,-0.21634245299078034,-1.1423287658072896
1778,1.778,-0.11727573966863,-0.747295075422289,-0.2174789364876049,-1.1317491952388516
1779,1.7790000000000001,-0.11802143270299231,-0.7440168694586418,-0.21860474801694585,-1.1211011206194856
1780,1.78,-0.11876386070718531,-0.7407378319671806,-0.219719821267072,-1.1103851787558845
1781,1.7810000000000001,-0.11950302284946038,-0.7374579662130233,-0.2208240906631615,-1.0996020112815361
1782,1.782,-0.12023891827570754,-0.7341772757810096,-0.22191749136729982,-1.0887522646567427
1783,1.7830000000000001,-0.12097154610945679,-0.7308957645756944,-0.22299995927848137,-1.0778365901686018
1784,1.784,-0.12170090545187678,-0.727613436821355,-0.22407143103260801,-1.0668556439310262
1785,1.7850000000000001,-0.12242699538177626,-0.7243302970619839,-0.22513184400249064,-1.0558100868847222
1786,1.786,-0.12314981495560257,-0.7210463501612955,-0.22618113629784747,-1.0447005847972126
1787,1.7870000000000001,-0.12386936320744299,-0.7177616013027198,-0.22721924676530583,-1.033527808262814
1788,1.788,-0.1245856391490236,-0.7144760559894088,-0.2282461149884003,-1.0222924327026583
1789,1.7890000000000001,-0.12529864176971037,-0.7111897200442299,-0.22926168128757465,-1.0109951383646716
1790,1.79,-0.126008370036508,-0.7079025996097722,-0.23026588672017984,-0.9996366103235952
1791,1.7910000000000001,-0.12671482289406116,-0.7046147011483409,-0.23125867308047607,-0.9882175384809659
1792,1.792,-0.12741799926465316,-0.7013260314419626,-0.23223998289963071,-0.9767386175651346
1793,1.793,-0.12811789804820725,-0.6980365975923803,-0.2332097594457201,-0.9652005471312493
1794,1.794,-0.12881451812228584,-0.6947464070210561,-0.23416794672372868,-0.9536040315612639
1795,1.795,-0.1295078583420904,-0.6914554674691725,-0.23511448947554858,-0.9419497800639437
1796,1.796,-0.13019791754046212,-0.6881637869976283,-0.2360493331799809,-0.9302385066748491
1797,1.797,-0.1308846945278811,-0.6848713739870435,-0.23697242405273408,-0.9184709302563555
1798,1.798,-0.13156818809246734,-0.6815782371377541,-0.23788370904642564,-0.906647774497633
1799,1.799,-0.13224839699997948,-0.678284385469818,-0.2387831358505805,-0.8947697679146671
1800,1.8,-0.13292531999381618,-0.6749898283230082,-0.23967065289163253,-0.882837643850237
1801,1.801,-0.13359895579501485,-0.6716945753568202,-0.24054620933292303,-0.8708521404739378
1802,1.802,-0.1342693031022527,-0.6683986365504645,-0.2414097550747023,-0.8588140007821586
1803,1.803,-0.13493636059184588,-0.6651020222028738,-0.2422612407541281,-0.8467239725981044
1804,1.804,-0.13560012691775025,-0.6618047429326962,-0.2431006177452671,-0.834582808571774
1805,1.805,-0.1362606007115606,-0.6585068096783018,-0.2439278381590934,-0.822391266179982
1806,1.806,-0.13691778058251147,-0.6552082336977761,-0.24474285484349012,-0.8101501077263368
1807,1.807,-0.13757166511747626,-0.6519090265689267,-0.24554562138324781,-0.7978601003412628
1808,1.808,-0.13822225288096832,-0.6486092001892764,-0.24633609210006596,-0.7855220159819777
1809,1.809,-0.1388695424151396,-0.6453087667760703,-0.2471142220525515,-0.7731366314325159
1810,1.81,-0.13951353223978213,-0.6420077388662688,-0.2478799670362204,-0.7607047283037051
1811,1.811,-0.14015422085232654,-0.6387061293165541,-0.24863328358349596,-0.7482270930331892
1812,1.812,-0.14079160672784352,-0.6354039513033242,-0.24937412896371045,-0.7357045168854052
1813,1.813,-0.14142568831904237,-0.6321012183226987,-0.2501024611831037,-0.7231377959516071
1814,1.814,-0.1420564640562724,-0.6287979441905132,-0.25081823898482436,-0.7105277311498418
1815,1.815,-0.14268393234752166,-0.6254941430423246,-0.2515214218489287,-0.6978751282249726
1816,1.816,-0.1433080915784181,-0.6221898293334056,-0.2522119699923817,-0.6851807977486555
1817,1.817,-0.1439289401122284,-0.618885017838751,-0.252889844369056,-0.6724455551193645
1818,1.818,-0.14454647628985914,-0.6155797236530709,-0.25355500666973313,-0.659670220562366
1819,1.819,-0.14516069842985574,-0.6122739621907973,-0.2542074193221021,-0.6468556191297419
1820,1.82,-0.14577160482840346,-0.6089677491860779,-0.25484704549076076,-0.6340025807003683
1821,1.821,-0.14637919375932634,-0.6056611006927819,-0.2554738490772146,-0.6211119399799383
1822,1.822,-0.1469834634740883,-0.6023540330844945,-0.25608779471987775,-0.6081845365009373
1823,1.823,-0.14758441220179208,-0.5990465630545226,-0.2566888477940722,-0.5952212146226674
1824,1.824,-0.14818203814918018,-0.5957387076158887,-0.2572769744120286,-0.5822228235312239
1825,1.825,-0.1487763395006341,-0.592430484101337,-0.2578521414228852,-0.5691902172395187
1826,1.826,-0.149367314418175,-0.5891219101633274,-0.2584143164126891,-0.5561242545872571
1827,1.827,-0.149954961041463,-0.5858130037740417,-0.2589634677043949,-0.5430257992409606
1828,1.828,-0.15053927748779794,-0.582503783225377,-0.25949956435786603,-0.5298957196939436
1829,1.829,-0.15112026185211858,-0.5791942671289529,-0.2600225761698738,-0.5167348892663377
1830,1.83,-0.15169791220700346,-0.5758844744161037,-0.2605324736740978,-0.5035441861050671
1831,1.831,-0.15227222660267004,-0.5725744243378862,-0.26102922814112584,-0.49032449318387306
1832,1.832,-0.15284320306697546,-0.5692641364650726,-0.26151281157845385,-0.47707669830328947
1833,1.833,-0.15341083960541585,-0.5659536306881569,-0.261983196730486,-0.4638016940906675
1834,1.834,-0.1539751405658093,-0.5626429113615963,-0.26244030686652553,-0.4504948511461779
1835,1.835,-0.15453612947488293,-0.5593319115193272,-0.2628839213541407,-0.4371363383918218
1836,1.836,-0.15509380808771897,-0.5560205892690037,-0.2633140007002859,-0.42372702820853536
1837,1.837,-0.15564817564373154,-0.5527089084237884,-0.26373052668019614,-0.41027001152259
1838,1.838,-0.15619923137871164,-0.5493968336246705,-0.26413348213056764,-0.39676833133962824
1839,1.839,-0.15674697452482608,-0.5460843303404722,-0.2645228509495572,-0.38322498274468697
1840,1.84,-0.15729140431061847,-0.5427713648678429,-0.2648986180967826,-0.3696429129021737
1841,1.841,-0.1578325199610083,-0.5394579043312646,-0.2652607695933224,-0.35602502105589084
1842,1.842,-0.1583703206972919,-0.5361439166830464,-0.26560929252171617,-0.3423741585290112
1843,1.843,-0.15890480573714139,-0.5328293707033304,-0.26594417502596396,-0.3286931287241024
1844,1.844,-0.15943597429460576,-0.5295142360000855,-0.2662654063115271,-0.3149846871231027
1845,1.845,-0.1599638255801098,-0.5261984830091138,-0.26657297664532753,-0.30125154128734477
1846,1.846,-0.16048835880045514,-0.522882082994044,-0.26686687735574804,-0.28749635085753233
1847,1.847,-0.1610095731588193,-0.5195650080463381,-0.26714710083263227,-0.2737217275537634
1848,1.848,-0.16152746785475655,-0.5162472310852848,-0.26741364052728483,-0.25993023517550684
1849,1.849,-0.16204204208419706,-0.5129287258580059,-0.26766649095247097,-0.2461243896016262
1850,1.85,-0.1625532950394478,-0.5096094669394499,-0.2679056476824171,-0.2323066587903553
1851,1.851,-0.1630612259091916,-0.5062894297323987,-0.26813110735281004,-0.21847946277932323
1852,1.852,-0.16356583387848803,-0.5029685904674606,-0.2683428676607979,-0.20464517368552915
1853,1.853,-0.16406711812877262,-0.49964692620307727,-0.26854092736498936,-0.19080611570536737
1854,1.854,-0.16456507783785768,-0.49632441482551715,-0.268725286285454,-0.17696456511460235
1855,1.855,-0.16505971217993137,-0.4930010350488817,-0.26889594530372224,-0.16312275026839357
1856,1.856,-0.1655510203255586,-0.4896767664150992,-0.2690529063627855,-0.14928285160127097
1857,1.857,-0.16603900144168027,-0.486351589293931,-0.26919617246709576,-0.13544700162715934
1858,1.858,-0.16652365469161395,-0.4830254848829654,-0.2693257476825662,-0.1216172849393537
1859,1.859,-0.16700497923505317,-0.4796984352076235,-0.26944163713657043,-0.10779573821054433
1860,1.86,-0.16748297422806818,-0.4763704231211535,-0.26954384701794337,-0.09398435019279161
1861,1.861,-0.16795763882310522,-0.4730414323046366,-0.2696323845769804,-0.08018506171755097
1862,1.862,-0.16842897216898714,-0.46971144726698066,-0.26970725812543794,-0.0663997656956481
1863,1.863,-0.16889697341091287,-0.46638045334492684,-0.2697684770365332,-0.052630307117303765
1864,1.864,-0.16936164169045798,-0.4630484367030429,-0.2698160517449443,-0.038878483052109
1865,1.865,-0.16982297614557396,-0.45971538433372994,-0.26984999374681007,-0.025146042649049738
1866,1.866,-0.17028097591058916,-0.4563812840572157,-0.2698703155997304,-0.011434687136482435
1867,1.867,-0.17073564011620768,-0.45304612452156084,-0.26987703092276577,0.0022539301778417564
1868,1.868,-0.17118696788951052,-0.44970989520265325,-0.26987015439643774,0.0159182039068011
1869,1.869,-0.17163495835395448,-0.44637258640421357,-0.2698497017627286,0.029556576583878946
1870,1.87,-0.17207961062937321,-0.44303418925778937,-0.2698156898250814,0.04316753866318834
1871,1.871,-0.17252092383197623,-0.4396946957227613,-0.2697681364484003,0.05674962851944754
1872,1.872,-0.17295889707434978,-0.4363540985863369,-0.2697070605590501,0.07030143244800413
1873,1.873,-0.17339352946545605,-0.43301239146355647,-0.2696324821448564,0.08382158466481093
1874,1.874,-0.173824820110634,-0.4296695687972876,-0.26954442225510583,0.09730876730645066
1875,1.875,-0.17425276811159846,-0.42632562585823053,-0.2694429030005458,0.11076171043011052
1876,1.8760000000000001,-0.17467737256644106,-0.4229805587449127,-0.26932794755338446,0.12417919201360772
1877,1.877,-0.1750986325696293,-0.4196343643836942,-0.26919958014729095,0.13756003795536453
1878,1.8780000000000001,-0.17551654721200743,-0.4162870405287624,-0.2690578260773952,0.1509031220744328
1879,1.879,-0.17593111558079572,-0.4129385857621373,-0.26890271170028796,0.1642073661104695
1880,1.8800000000000001,-0.17634233675959102,-0.4095889994936661,-0.2687342644340209,0.17747173972376096
